photoid,normalizedpublic
4361353561,0
4335446163,0
4379325969,1
4420722703,0
4351155697,0
4357093700,0
4348728812,0
4360064264,1
4417117149,0
4375512053,1
4374739891,1
4381817101,1
4329375775,1
4357973638,1
4362712383,0
4380650148,0
4373910896,1
4381923547,1
4407602623,1
4323096900,1
4367606605,0
4330261432,0
4317651702,0
4371529781,0
4386036144,0
4334463805,0
4382066482,1
4355560629,0
4344357934,0
4384473293,0
4373514401,1
4363850734,1
4369108446,1
4373500508,0
4343794304,1
4376283564,1
4319421283,1
4383695409,0
4359887381,1
4381306717,1
4381885885,0
4343139117,1
4363433511,1
4333562928,1
4325367140,0
4382297257,0
4371327784,1
4385488779,1
4381044853,0
4322692650,1
4348202077,1
4360823353,1
4344732641,0
4383775598,0
4382853944,0
4373529382,1
4380741708,1
4315731815,1
4353973402,1
4355375412,0
4421497523,1
4374309428,0
4361256217,0
4375109948,0
4375887548,1
4380511795,0
4361353561,0
4354545492,1
4368150483,1
4424134364,0
4362393501,1
4382587787,1
4347135594,0
4365284467,1
4345279919,0
4357824196,1
4358685921,1
4360730519,1
4369789479,0
4348110475,1
4366949252,0
4367357939,0
4360000798,1
4358987101,0
4351691168,0
4358463417,1
4344037725,1
4318460571,1
4380169408,0
4378916445,1
4378022872,0
4380377984,1
4380895684,1
4347605186,1
4355149257,1
4315463728,0
4357582667,0
4318800325,0
4323045914,0
4378775541,0
4330541085,0
4404180973,1
4379074262,1
4366181626,0
4369884094,1
4353124276,0
4372627381,1
4334031731,0
4381032875,1
4346375282,0
4361353561,0
4377194521,1
4371828424,1
4361321746,1
4380884714,1
4384954296,1
4378546395,0
4368968418,0
4357253042,0
4362694616,0
4366565365,0
4381029891,1
4331294575,1
4316004036,0
4384505108,0
4366596405,0
4316544944,1
4372145710,0
4322402407,1
4380719301,0
4331808437,0
4364564642,0
4365905802,0
4380713068,0
4330493604,0
4376345365,0
4366494913,1
4358437939,1
4383526030,1
4375316106,0
4385059437,1
4361590798,0
4376223423,0
4315772420,0
4379937147,1
4374611475,1
4375535269,1
4321875185,0
4363193872,1
4341574875,1
4343631030,1
4315903928,0
4316935302,1
4357775408,1
4377610065,1
4347724248,1
4343677089,0
4377969796,0
4318737774,1
4358475954,1
4370609064,0
4362376285,1
4380719301,0
4353124276,0
4375403303,1
4385982081,0
4345121507,1
4367754665,1
4355102177,0
4378620106,1
4353748225,0
4376208690,0
4376009410,0
4329204766,1
4316232529,1
4357299081,0
4337982224,1
4339206164,1
4373883803,0
4337875340,1
4371470453,1
4377737095,1
4357515576,0
4332414173,1
4379941351,0
4314383801,1
4316499841,1
4383882688,0
4348710242,0
4379941351,0
4380127611,1
4339956804,1
4376323651,1
4379941351,0
4352295710,1
4345340173,1
4331808437,0
4382912942,0
4379460173,0
4376653369,1
4384036395,1
4364439293,0
4373276825,1
4375835755,0
4402461537,0
4319545529,1
4330307552,1
4384557876,1
4373321398,0
4383626898,1
4328892232,0
4373800432,1
4324346489,0
4379274874,0
4378194097,0
4372950253,0
4380743114,1
4370093677,0
4375751452,1
4381819561,0
4357085555,0
4369746508,1
4319027912,0
4371151354,1
4359502543,1
4365992213,0
4373851073,0
4329699070,0
4373118234,1
4376125355,1
4372698131,0
4317449320,1
4315246246,1
4383500768,1
4379463806,0
4372058541,1
4345471689,1
4382599380,1
4352566643,0
4345266496,0
4376058039,1
4355145071,1
4372195237,0
4371026197,1
4369789479,0
4382575791,1
4376737032,0
4350040668,1
4315703088,1
4370642896,1
4356590225,1
4347158278,0
4373455046,0
4376649959,0
4364871117,1
4383490998,0
4379392041,0
4379538306,1
4326613415,1
4316069480,0
4382558950,1
4367351279,1
4368909515,1
4363019885,1
4384720385,0
4382790310,0
4321538900,1
4318363500,1
4364477126,1
4380719301,0
4363061728,1
4378940734,1
4372195237,0
4378495243,0
4349141188,1
4382790310,0
4369499916,1
4375659258,1
4383274543,0
4319269367,1
4322552582,0
4338973024,0
4339231185,1
4382308031,1
4342231442,0
4378665777,1
4350724272,1
4330183153,1
4358335387,1
4367370667,1
4318729075,1
4340473445,1
4331463978,0
4385319842,0
4381044221,1
4384993055,0
4334753429,1
4383205654,1
4314381643,1
4373959725,0
4332885153,1
4329632448,0
4376716743,1
4355000763,0
4354522394,0
4367499488,1
4380899027,1
4378986251,0
4368026482,1
4380385083,1
4383882688,0
4373105440,1
4379077754,0
4381468159,0
4355875493,0
4381304458,1
4349131061,1
4374732764,1
4337186398,0
4374288595,0
4379280673,0
4368027600,1
4339039663,0
4352777601,0
4382983170,0
4379926322,0
4376302824,0
4337371183,1
4353748225,0
4415198204,1
4384405548,1
4365822304,1
4369254875,0
4375145614,0
4381819561,0
4357085555,0
4316484850,1
4364741879,1
4346402355,0
4363514880,0
4319409396,1
4352178500,1
4314980600,1
4383316574,0
4384117635,1
4376054391,1
4363010420,0
4372775509,1
4341049496,1
4350570744,0
4378551039,1
4316672710,1
4376728078,0
4368782058,1
4385893542,0
4378804164,1
4360188501,1
4315739133,1
4366674463,0
4329741299,1
4356390738,1
4316260916,0
4375131634,1
4365611845,0
4383201575,1
4417633118,0
4372093461,0
4332872365,1
4380719301,0
4385982081,0
4354142926,1
4367991081,0
4376936512,0
4379280673,0
4320708023,0
4378879768,1
4377070794,1
4363057615,0
4383882688,0
4347589792,1
4352492080,0
4381707434,0
4338661716,0
4351384330,1
4331820021,0
4322252733,1
4383343189,0
4351801066,1
4353117303,0
4382790310,0
4373849754,0
4379460799,1
4360410691,0
4323221267,1
4379893847,0
4331808437,0
4381690192,1
4321408347,1
4382790310,0
4331344267,1
4315742299,0
4377767028,1
4381459894,0
4353117303,0
4380732735,1
4366200156,1
4373180704,1
4353912719,1
4366531686,0
4337450749,1
4377237619,1
4331320271,1
4333508981,0
4330493604,0
4362146796,0
4385982081,0
4364305941,0
4382474055,1
4419253361,1
4318780434,1
4362115625,0
4317324616,1
4334031731,0
4384547387,0
4358987101,0
4330870220,0
4330293814,0
4316529074,1
4382881687,0
4315736063,1
4358232765,0
4316436404,0
4368807462,0
4344732641,0
4348271881,1
4385797344,0
4383393502,1
4316581094,0
4382071012,1
4338661716,0
4321554017,0
4375248935,0
4380497814,1
4361053888,1
4380635311,0
4379679132,0
4346367914,1
4327810216,0
4364609904,1
4379010829,1
4358987101,0
4406275309,1
4385126222,0
4333067447,1
4371491771,0
4421854886,0
4339612670,1
4316090611,0
4316427366,1
4376009410,0
4363734869,0
4376749721,0
4350378236,0
4376841814,1
4351160724,0
4316779198,0
4368054513,1
4385176722,1
4371027363,1
4380755547,1
4377748776,1
4384492419,0
4335667948,1
4379202478,1
4366343037,0
4383882688,0
4380459332,1
4375471679,1
4359122368,1
4358435627,1
4380727294,1
4380258284,1
4373238047,0
4374939520,1
4373500508,0
4345856944,1
4383778544,0
4343918779,0
4382847733,1
4327748409,0
4360578277,1
4374977884,0
4373155607,0
4348746513,1
4337479176,1
4378479213,1
4367606605,0
4347441655,1
4370810915,1
4358619313,1
4342612414,1
4367754916,0
4340749869,1
4362389527,0
4361678583,0
4337666616,0
4347135594,0
4338661716,0
4375753320,1
4376206759,0
4360922868,1
4363018450,0
4336327398,0
4381784984,1
4364805774,0
4364498463,1
4348710242,0
4348631167,1
4327919966,1
4385823370,1
4334771387,1
4348710242,0
4332738599,1
4327938946,1
4420722741,1
4361353561,0
4382982792,1
4359276708,1
4358427241,1
4374288113,0
4349790303,1
4327366117,1
4379809699,0
4338661716,0
4357916646,1
4371193793,1
4450018852,0
4349342215,0
4361382544,0
4377784113,0
4381128699,1
4315394409,0
4319990290,0
4319232627,1
4366467558,0
4419438191,1
4342706304,1
4378249822,1
4373849754,0
4384036677,1
4384926306,1
4385408838,0
4325957846,1
4373292038,1
4368027552,0
4332638502,1
4353124276,0
4377439876,1
4353117303,0
4354219152,0
4376397549,1
4376318689,1
4326126764,0
4366198590,1
4382790310,0
4328853212,1
4357085555,0
4415317321,0
4379893847,0
4374746368,1
4380584753,0
4314603815,0
4369964664,1
4379133817,0
4353749025,1
4367959504,0
4354414605,1
4328224262,0
4379668270,1
4335240804,0
4370707780,0
4370707780,0
4380448779,1
4363726023,0
4316260916,0
4331808437,0
4331808437,0
4370145414,1
4363734869,0
4371084381,1
4348568123,0
4416785326,1
4384659615,1
4382548715,1
4333246136,0
4372618131,0
4384034477,1
4362347663,0
4357085555,0
4315994905,1
4382983170,0
4379168062,1
4316632672,1
4376412557,1
4358499312,0
4331904346,0
4380454485,0
4353214221,0
4366467558,0
4370559307,0
4379941351,0
4346564833,0
4320080843,1
4382953250,1
4351381424,0
4354927507,0
4384953725,0
4369751925,1
4350201762,1
4365572063,1
4328322686,1
4383299157,0
4322568724,0
4357085555,0
4345833795,0
4339618465,1
4375604897,1
4368122799,1
4379470990,1
4326164927,0
4382305745,0
4376089807,0
4385307602,1
4372603892,1
4361639940,1
4384519454,1
4372875319,1
4356382063,1
4376208877,0
4318332406,1
4376696635,1
4327036528,1
4381538449,0
4342538406,0
4372195915,0
4367254023,1
4362715255,0
4376011030,1
4380468647,1
4381894437,1
4333057939,1
4352985686,1
4359686938,0
4380771435,0
4382790310,0
4378013689,1
4384032198,1
4340478488,1
4383661724,1
4378301079,0
4328958923,1
4384180134,0
4381021323,1
4371398632,1
4360319304,1
4319541015,1
4383299917,0
4365200666,0
4336692019,1
4341590059,0
4352003973,1
4315337241,1
4316474217,0
4368444366,1
4364091203,1
4378529896,1
4332733638,1
4351216552,1
4382522933,0
4362389527,0
4322916484,1
4373824028,1
4319771405,0
4327748409,0
4353194001,1
4329624755,0
4359020372,0
4371807153,0
4371559521,0
4378528952,1
4317017307,1
4316436404,0
4376508356,0
4383954877,0
4353117303,0
4351165984,0
4359016683,1
4329360086,0
4383066578,1
4381643776,1
4398289416,1
4316260916,0
4379159778,1
4391898143,1
4385900138,0
4321448077,0
4361529961,0
4333246136,0
4373889119,1
4425798776,1
4352672886,0
4382187766,1
4376172992,1
4377998779,1
4385107113,0
4379302212,1
4380668215,0
4378811268,1
4357085555,0
4364314602,0
4382970359,1
4377691985,1
4376669195,1
4359488657,0
4379199023,1
4366756317,1
4358894396,0
4338246332,1
4353117303,0
4328224262,0
4382975676,1
4318373496,0
4382683168,1
4379659666,0
4344531773,0
4384495033,0
4360157212,1
4357301200,1
4315040035,1
4370534136,1
4384248030,0
4378252550,0
4378299794,0
4385040942,0
4371285656,0
4383892854,1
4381684391,1
4379304757,1
4354096299,0
4383456724,1
4316260916,0
4373062449,0
4349035943,1
4379866566,1
4320666215,0
4362389527,0
4379893847,0
4381805265,1
4374309428,0
4377569279,1
4347435013,0
4353845705,1
4356891265,1
4417420230,0
4321554017,0
4373500508,0
4359121244,1
4376055690,1
4443919480,1
4384417086,1
4336011312,1
4381777174,1
4416787803,1
4384441620,1
4365716462,0
4363734869,0
4379559961,0
4317415196,1
4330644109,1
4373938275,1
4317310714,1
4374431876,1
4379058799,1
4373371363,1
4360550853,1
4316677858,1
4329924615,1
4356986628,1
4321554017,0
4382475817,1
4382879333,0
4362275359,1
4365150415,1
4382964671,1
4377457097,1
4379893847,0
4355977139,1
4381905130,1
4380815873,0
4366667772,0
4354891118,1
4364487759,1
4380795574,0
4322611698,0
4358987101,0
4348445623,0
4376731410,0
4319748896,0
4358210214,1
4327653473,0
4380117870,1
4323506804,0
4368041037,0
4382790310,0
4357085555,0
4337161461,0
4324928972,1
4379735696,1
4353776278,1
4376784696,1
4320705691,1
4329800819,0
4358987101,0
4323748674,0
4360554979,1
4361353561,0
4373120634,1
4382042344,1
4367487589,0
4319525927,1
4347486125,1
4336259109,0
4381361201,0
4324343254,0
4380364284,1
4381990955,0
4385017335,0
4378542640,1
4347224472,1
4341282244,1
4373455046,0
4349387834,0
4370031517,1
4380526367,0
4337765249,1
4366908736,0
4378437860,0
4355304573,0
4335387031,0
4363405870,1
4331605099,0
4354634063,0
4354672820,1
4385982081,0
4381459958,0
4369594181,1
4343126049,0
4385292206,0
4344573182,1
4359532596,1
4358608625,0
4378000115,1
4382674374,0
4385893542,0
4384993055,0
4376837546,1
4338159046,1
4381885885,0
4331578360,1
4381509203,1
4383720076,1
4359879337,0
4379844417,1
4317460088,1
4378409654,0
4372317710,0
4330493604,0
4386600984,0
4369389839,0
4356906691,1
4373518598,1
4366055757,0
4328546344,1
4365713911,0
4380976955,0
4333273917,1
4380719301,0
4382312592,1
4369728738,1
4325017513,1
4385124880,0
4363726023,0
4371548581,1
4424313251,0
4381924365,1
4422683632,0
4381204266,0
4376803499,1
4328292841,0
4367605687,1
4353117303,0
4323518622,0
4329400302,1
4356948315,0
4381281141,1
4378292487,0
4376342378,0
4403576089,1
4377298693,1
4383024827,0
4376838034,1
4316260916,0
4360707064,0
4351710199,0
4365918224,1
4319965059,1
4378900597,1
4314952911,1
4380322569,1
4384684986,1
4380838719,1
4379941351,0
4380592732,1
4357566983,0
4380237340,1
4375986266,1
4380336955,0
4385050174,1
4379592897,1
4378897585,1
4380330498,0
4380512421,1
4360143672,0
4326546633,0
4418464121,0
4412584088,0
4317834844,1
4343743161,0
4338564587,1
4361622834,0
4325001452,0
4373526733,1
4381685524,0
4354787159,1
4357116753,1
4343918779,0
4379104819,0
4371316688,0
4351051015,0
4357041513,0
4339218725,1
4357291817,1
4384660796,1
4350234631,1
4354824953,1
4369616336,0
4361882247,1
4371964659,1
4334031731,0
4421463410,0
4380144598,0
4353987764,1
4378612366,0
4414427793,1
4378031206,1
4363815448,0
4384459264,0
4338141109,1
4370000566,1
4374965638,1
4356874241,0
4369203758,1
4373500508,0
4424310065,0
4372698131,0
4381284809,1
4329699070,0
4360920900,1
4360287134,0
4318988797,0
4361048779,1
4320183528,1
4423371363,1
4345480194,1
4314567295,1
4364125890,1
4347135594,0
4358201578,0
4316820941,0
4376505566,0
4362121570,1
4366061636,1
4344032343,0
4331711699,1
4365050433,0
4383487861,1
4363734869,0
4380638658,1
4350044547,1
4381453671,0
4361459364,0
4366756933,0
4356118737,1
4354425047,1
4382790310,0
4383447104,0
4375071193,1
4383268971,1
4385066968,1
4349018085,1
4366484198,0
4384898274,0
4376009410,0
4380235778,1
4384172063,0
4377885531,1
4380745791,1
4371544168,0
4364387127,0
4359244226,1
4353475101,1
4326482350,1
4379893847,0
4381081869,0
4373455046,0
4369207132,1
4419913185,1
4383298885,0
4379419540,0
4356906580,1
4369752803,0
4380639134,1
4358185985,1
4382310255,1
4383882688,0
4381140825,1
4374583192,1
4385757666,0
4373849754,0
4355965268,1
4319027912,0
4349982061,1
4375143579,0
4381281696,1
4361593379,0
4372579381,1
4371701968,0
4381272206,1
4385982081,0
4382807397,1
4359668771,1
4379554455,1
4355421745,0
4339884818,1
4383860957,0
4377155728,0
4370826260,0
4365050433,0
4382522933,0
4379592573,0
4379941351,0
4352454526,1
4380606725,1
4324690847,0
4330263731,1
4383856401,0
4384659469,1
4362389527,0
4331317077,1
4335347862,0
4357170117,1
4362414978,1
4364790161,0
4341977105,1
4367631732,0
4373500508,0
4383993999,1
4377965704,0
4382790310,0
4370669062,1
4383273362,0
4382450612,1
4315393728,0
4350974444,1
4321554017,0
4315348005,1
4375470781,0
4329464346,1
4360950507,1
4382373092,0
4377742892,0
4382310288,0
4342473838,1
4326670973,0
4364499701,1
4383877215,1
4378947382,0
4374861598,1
4379958451,1
4383204668,1
4330153069,1
4350185943,1
4374515789,0
4320666215,0
4341804497,1
4367466276,0
4383885720,1
4369625034,1
4380747105,1
4380115018,1
4443918160,1
4367992221,1
4338299384,1
4330457489,0
4315734725,0
4341158430,1
4361873711,0
4384268758,1
4416425068,1
4380663473,0
4364502217,1
4341564635,1
4317471888,0
4329800819,0
4315956440,0
4377046052,0
4382874850,1
4361382544,0
4338922727,1
4374826261,0
4342344616,1
4365814481,0
4362517937,1
4384993055,0
4359781861,1
4369700679,0
4370458992,0
4380351829,1
4380355241,1
4320951887,1
4362662513,0
4317599030,0
4383719766,1
4381252785,1
4356334149,1
4383940782,0
4378620208,0
4382190444,0
4422018938,1
4372661019,0
4330120482,1
4375820609,0
4321944418,0
4381534665,0
4327006030,1
4345031613,0
4363800058,1
4381155334,1
4371862496,0
4382420347,1
4317062772,1
4344732641,0
4330729842,0
4362699705,0
4321554017,0
4422568381,1
4377468069,1
4364371040,1
4355471546,1
4326008294,0
4362514967,1
4376009410,0
4320314328,0
4383385254,1
4381304572,1
4341531627,1
4353117303,0
4405895359,0
4380381003,0
4326932455,0
4334775696,1
4315366093,1
4374997465,1
4385003552,0
4379209476,1
4381885885,0
4316105326,1
4382790310,0
4375567101,0
4366438281,1
4373270022,0
4349338201,0
4385823380,1
4378331707,0
4319748896,0
4360283234,1
4321554017,0
4380322715,1
4344716384,1
4353751767,1
4369787660,0
4319388222,1
4314433437,1
4347245646,0
4359418470,0
4357441686,1
4359525851,0
4329001198,1
4363844598,0
4367317686,0
4384035310,1
4376107426,0
4384715465,1
4329205862,0
4324291384,1
4382522933,0
4377376415,0
4322546979,1
4347870934,1
4320031813,1
4376009410,0
4385293136,0
4367397685,1
4368807462,0
4379421973,1
4352278597,1
4372897823,1
4379574165,1
4319579857,0
4389602415,0
4334361015,1
4329611504,1
4377829336,1
4382972897,1
4339699039,1
4321554017,0
4320386316,0
4377991207,1
4376936512,0
4379559961,0
4381885885,0
4326834759,0
4377847356,1
4380315512,0
4369736373,0
4316945571,1
4320085168,1
4329130870,1
4357749889,0
4379533944,1
4359672064,1
4359088349,1
4379938752,1
4425797944,1
4341031282,1
4378909087,1
4365804561,0
4365655142,0
4356344699,1
4360922562,1
4343292522,1
4353298885,0
4357085555,0
4316290178,1
4378331707,0
4379893847,0
4373500508,0
4363815898,1
4367259623,0
4355442343,0
4384305113,0
4315076606,0
4368589204,1
4358261846,0
4334031731,0
4382333965,1
4380098036,1
4421954167,0
4324343254,0
4370371521,0
4368007500,1
4379992756,1
4339750730,1
4328528627,0
4363010420,0
4385889826,1
4355087575,1
4318501845,0
4374818363,0
4377297734,1
4366972737,1
4327748409,0
4367668205,1
4319686358,1
4356122901,1
4374995663,1
4361385481,1
4379585367,1
4358625536,1
4384993055,0
4355150171,0
4362389527,0
4374070222,1
4422521185,1
4382790310,0
4327748409,0
4381437293,1
4373441606,0
4346523219,1
4332415175,0
4378338479,0
4358717918,1
4323356673,0
4375388579,1
4319644022,0
4350537968,0
4361778110,0
4423364987,1
4358987101,0
4367646468,1
4387987165,1
4362294314,1
4359789142,1
4319748896,0
4385981353,1
4349120094,1
4376007558,0
4379813736,1
4340023576,0
4368287335,1
4426065061,0
4359516133,1
4357251696,0
4379651991,0
4360559253,1
4373057299,0
4368847197,1
4384438152,1
4360914239,0
4363332783,0
4375645911,1
4335646836,0
4362852283,0
4459262266,0
4349771365,1
4351100885,1
4354915247,0
4408663717,0
4355412552,0
4367399081,1
4337980799,1
4330148813,1
4324235385,1
4363858389,1
4372351663,1
4374406964,0
4363703902,1
4415997000,1
4316927131,0
4341136334,0
4373933402,0
4377052656,1
4373455046,0
4370142607,0
4369787347,0
4356997809,1
4349022559,1
4364564642,0
4356935494,0
4365942628,0
4343332255,0
4340544543,1
4331808437,0
4408318830,0
4376930536,1
4369755741,1
4386749578,1
4379929765,0
4333980378,1
4376009410,0
4313943548,0
4362251014,1
4325441768,1
4421852882,0
4381249433,1
4329235971,0
4380897306,0
4426065061,0
4366247909,0
4378471624,0
4318713657,0
4370592788,0
4376743593,0
4379840241,0
4372594644,0
4349296301,1
4361894218,0
4362926716,1
4377869706,0
4382234615,0
4346599476,0
4344516899,0
4376819499,1
4380042411,0
4384920020,1
4334333177,1
4365455749,0
4346761592,0
4342789011,0
4376906926,1
4336950488,1
4369336893,1
4331808437,0
4382522933,0
4376755140,0
4375915037,0
4343286986,1
4375765495,0
4380895827,0
4340769519,1
4320314328,0
4380324758,1
4371605559,1
4371529977,0
4417609991,0
4374192104,1
4377073156,0
4346763666,0
4367222969,0
4378737235,0
4323496806,1
4382269249,0
4317829621,1
4322698864,0
4345878316,1
4379114091,0
4369879235,1
4339061031,0
4361334782,1
4344499121,0
4378331707,0
4383132969,1
4367491312,1
4382564411,1
4313781242,1
4381525973,1
4377742892,0
4372249934,1
4347662817,0
4379941351,0
4331808437,0
4346871121,0
4381776118,0
4353117303,0
4378791795,1
4369968218,0
4368258598,1
4382577627,1
4326286896,0
4317842425,1
4329282418,0
4341569382,0
4357162927,0
4381949860,1
